,Unnamed: 0,author,title,comment,curriculum,id,year,grade,priority,1947,1948,au_48,au_47
2161,2940,Толстой Л.Н.,Война и мир,,47 ПСШ 8-10,15,1947,9,,1,1,1,1
2162,2941,Толстой Л.Н.,Воскресение,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2163,2942,Толстой Л.Н.,Детство. Отрочество. Юность,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2164,2943,Толстой Л.Н.,Казаки,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2165,2944,Толстой Л.Н.,Люцерн,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2166,2945,Толстой Л.Н.,Севастопольские рассказы,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2167,2946,Тургенев И.С.,Записки охотника,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2168,2947,Тургенев И.С.,Дворянское гнездо,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2169,2948,Тургенев И.С.,Накануне,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2170,2949,Тургенев И.С.,Отцы и дети,,47 ПСШ 8-10,15,1947,9,,1,1,1,1
2171,2950,Тургенев И.С.,Рудин,,47 ПСШ 8-10,15,1947,9,*,1,1,1,1
2172,2952,Фет А.А.,Лирика,,47 ПСШ 8-10,15,1947,9,*,1,0,0,1
2173,2953,Фадеев А.А.,Молодая гвардия,,47 ПСШ 8-10,15,1947,10,*,1,1,1,1
2174,2954,Фадеев А.А.,Разгром,,47 ПСШ 8-10,15,1947,10,,1,1,1,1
2175,2956,Фонвизин Д.И.,Недоросль,,47 ПСШ 8-10,15,1947,8,,1,1,1,1
2176,2958,Чапыгин А.П.,Степан Разин,,47 ПСШ 8-10,15,1947,10,*,1,0,0,1
2177,2959,Чернышевский Н.Г.,Что делать?,,47 ПСШ 8-10,15,1947,9,,1,1,1,1
2178,2960,Чехов А.П.,Вишневый сад,,47 ПСШ 8-10,15,1947,10,,1,1,1,1
2179,2961,Чехов А.П.,Ионыч,,47 ПСШ 8-10,15,1947,10,,1,1,1,1
2180,2963,Шолохов М.А.,Поднятая целина,,47 ПСШ 8-10,15,1947,10,,1,1,1,1
2181,2964,Шолохов М.А.,Тихий Дон,,47 ПСШ 8-10,15,1947,10,*,1,1,1,1
2182,2965,Байрон Д.,Паломничество Чайльд-Гарольда,отрывки,47 ПСШ 8-10,15,1947,8,,1,1,1,1
2183,2967,Гете И.В.,Горные вершины,,47 ПСШ 8-10,15,1947,10,,1,0,1,1
2184,2968,Гете И.В.,Лесной царь,,47 ПСШ 8-10,15,1947,10,,1,0,1,1
2185,2969,Гете И.В.,На озере,,47 ПСШ 8-10,15,1947,10,,1,0,1,1
2186,2970,Гете И.В.,Фауст,,47 ПСШ 8-10,15,1947,10,,1,1,1,1
2187,2972,Шекспир У.,Гамлет,,47 ПСШ 8-10,15,1947,10,,1,0,1,1
2188,2981,Алигер М.И.,Зоя,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2189,2983,Антокольский П.Г.,Сын,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2190,2985,Белинский В.Г.,Герой нашего времени,в отрывках,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2191,2986,Белинский В.Г.,О Державине,,48 ПСШ 8-10,16,1948,8,*,0,1,1,1
2192,2987,Белинский В.Г.,Похождения Чичикова или Мертвые души,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2193,2988,Белинский В.Г.,Сочинения Александра Пушкина,"5,8,2009",48 ПСШ 8-10,16,1948,8,,1,1,1,1
2194,2989,Белинский В.Г.,Стихотворения Лермонтова,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2195,2990,Бубённов М.,Белая берёза,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2196,2992,Вершигора П.П.,Люди с чистой совестью,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2197,2994,Герцен А.И.,Былое и думы,,48 ПСШ 8-10,16,1948,9,*,0,1,1,0
2198,2995,Герцен А.И.,Кто виноват?,,48 ПСШ 8-10,16,1948,9,,0,1,1,0
2199,2996,Гладков Ф.В.,Цемент,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2200,2997,Гоголь Н.В.,Вечера на Хуторе близ Диканьки,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2201,2998,Гоголь Н.В.,Выбранные места из переписки с друзьями,,48 ПСШ 8-10,16,1948,9,*,0,1,1,1
2202,2999,Гоголь Н.В.,Мертвые души,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2203,3000,Гоголь Н.В.,Миргород,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2204,3001,Гоголь Н.В.,Ревизор,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2205,3002,Гоголь Н.В.,Тарас Бульба,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2206,3003,Гоголь Н.В.,Шинель,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2207,3005,Гончаров И.А.,"Лучше поздно, чем никогда",,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2208,3006,Гончаров И.А.,Мильон терзаний,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2209,3007,Гончаров И.А.,Обломов,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2210,3008,Гончаров И.А.,Обрыв,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2211,3009,Гончаров И.А.,Обыкновенная история,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2212,3010,Горбатов Б.Л.,Непокоренные,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2213,3011,Горький М.,Владимир Ильич Ленин,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2214,3012,Горький М.,Дело Артамоновых,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2215,3013,Горький М.,Достигаев и другие,,48 ПСШ 8-10,16,1948,10,*,0,1,1,1
2216,3014,Горький М.,Егор Булычев и другие,,48 ПСШ 8-10,16,1948,10,*,0,1,1,1
2217,3015,Горький М.,Если враг не сдается - его уничтожают,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2218,3016,Горький М.,Жизнь Клима Самгина,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2219,3017,Горький М.,Коновалов,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2220,3018,Горький М.,Мать,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2221,3019,Горький М.,На дне,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2222,3020,Горький М.,О культурах,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2223,3021,Горький М.,Песня о буревестнике,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2224,3022,Горький М.,Песня о соколе,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2225,3023,Горький М.,Старуха Изергиль,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2226,3024,Горький М.,Челкаш,,48 ПСШ 8-10,16,1948,10,*,0,1,1,1
2227,3025,Грибоедов А.С.,Горе от ума,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2228,3026,Гроссман В.С.,Народ бессмертен,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2229,3027,Державин Г.Р.,Ода к Фелице,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2230,3028,Державин Г.Р.,Памятник,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2231,3030,Добролюбов Н.А.,Луч света в темном царстве,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2232,3031,Добролюбов Н.А.,Что такое обломовщина?,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2233,3033,Жуковский В.А.,Светлана,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2234,3036,Карамзин Н.М.,Бедная Лиза,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2235,3037,Катаев В.П.,"Я, сын трудового народа…",,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2236,3041,Крылов И.А.,Басни,,48 ПСШ 8-10,16,1948,8,*,1,1,1,1
2237,3045,Лавренев Б.А.,"За тех, кто в море",,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2238,3047,Леонов Л.М.,Нашествие,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2239,3048,Лермонтов М.Ю.,Бородино,,48 ПСШ 8-10,16,1948,8,*,0,1,1,1
2240,3049,Лермонтов М.Ю.,Выхожу один я на дорогу,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2241,3050,Лермонтов М.Ю.,Герой нашего времени,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2242,3051,Лермонтов М.Ю.,Демон,,48 ПСШ 8-10,16,1948,8,*,1,1,1,1
2243,3052,Лермонтов М.Ю.,Дубовый листок оторвался от ветки родимой,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2244,3053,Лермонтов М.Ю.,Дума,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2245,3054,Лермонтов М.Ю.,Парус,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2246,3055,Лермонтов М.Ю.,Поэт,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2247,3056,Лермонтов М.Ю.,Пророк,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2248,3057,Лермонтов М.Ю.,"Прощай, немытая Россия",,48 ПСШ 8-10,16,1948,8,,0,1,1,1
2249,3058,Лермонтов М.Ю.,Родина,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2250,3059,Лермонтов М.Ю.,Смерть поэта,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2251,3061,Ломоносов М.В.,Ода на день восшествия на престол императрицы Елизаветы Петровны,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2252,3063,Макаренко А.С.,Педагогическая поэма,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2253,3064,Маяковский В.В.,Владимир Ильич Ленин,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2254,3065,Маяковский В.В.,Во весь голос,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2255,3066,Маяковский В.В.,Приказ по армии искусства,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2256,3067,Маяковский В.В.,Прозаседавшиеся,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2257,3068,Маяковский В.В.,Разговор с фининспектором о поэзии,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2258,3069,Маяковский В.В.,Стихи о советском паспорте,,48 ПСШ 8-10,16,1948,10,,0,1,1,1
2259,3070,Маяковский В.В.,Товарищу Нетте пароходу и человеку,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2260,3071,Маяковский В.В.,Хорошо!,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2261,3073,Некрасов Н.А.,В дороге,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2262,3074,Некрасов Н.А.,Еду ли ночью,,48 ПСШ 8-10,16,1948,9,*,0,1,1,1
2263,3075,Некрасов Н.А.,Железная дорога,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2264,3076,Некрасов Н.А.,Забытая деревня,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2265,3077,Некрасов Н.А.,Колыбельная песня,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2266,3078,Некрасов Н.А.,Кому на Руси жить хорошо,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2267,3079,Некрасов Н.А.,О двух великих грешниках,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2268,3080,Некрасов Н.А.,О погоде,,48 ПСШ 8-10,16,1948,9,*,0,1,1,1
2269,3081,Некрасов Н.А.,Орина мать солдатская,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2270,3082,Некрасов Н.А.,Памяти Добролюбова,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2271,3083,Некрасов Н.А.,Песня Еремушке,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2272,3084,Некрасов Н.А.,Поэт и гражданин,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2273,3085,Некрасов Н.А.,Родина,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2274,3086,Некрасов Н.А.,Современная ода,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2275,3087,Некрасов Н.А.,Элегия (Пускай нам говорит изменчивая мода),,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2276,3088,Новиков-Прибой А.С.,Цусима,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2277,3089,Островский А.Н.,Гроза,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2278,3090,Островский Н.А.,Как закалялась сталь,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2279,3091,Павленко П.А.,Счастье,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2280,3092,Писарев Д.И.,Базаров,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2281,3093,Полевой Б.Н.,Повесть о настоящем человеке,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2282,3094,Пушкин А.С.,19 октября 1825,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2283,3095,Пушкин А.С.,Анчар,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2284,3096,Пушкин А.С.,Арион,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2285,3097,Пушкин А.С.,Борис Годунов,,48 ПСШ 8-10,16,1948,8,,0,1,1,1
2286,3098,Пушкин А.С.,В Сибирь,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2287,3099,Пушкин А.С.,Вакхическая песня,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2288,3100,Пушкин А.С.,Вновь я посетил,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2289,3101,Пушкин А.С.,Вольность,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2290,3102,Пушкин А.С.,Воспоминания в Царском селе,в отрывках,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2291,3103,Пушкин А.С.,Деревня,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2292,3104,Пушкин А.С.,Дубровский,,48 ПСШ 8-10,16,1948,8,*,1,1,1,1
2293,3105,Пушкин А.С.,Евгений Онегин,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2294,3106,Пушкин А.С.,К А.П. Керн,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2295,3107,Пушкин А.С.,"К Чаадаеву (Любви, надежды, гордой славы…)",,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2296,3108,Пушкин А.С.,Капитанская дочка,,48 ПСШ 8-10,16,1948,8,*,1,1,1,1
2297,3109,Пушкин А.С.,Медный всадник,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2298,3111,Пушкин А.С.,Осень,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2299,3112,Пушкин А.С.,Памятник,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2300,3113,Пушкин А.С.,Перед гобницею святой…,,48 ПСШ 8-10,16,1948,8,,0,1,1,1
2301,3114,Пушкин А.С.,Повести Белкина,,48 ПСШ 8-10,16,1948,8,*,1,1,1,1
2302,3115,Пушкин А.С.,Полтава,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2303,3116,Пушкин А.С.,Поэт,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2304,3117,Пушкин А.С.,Поэту,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2305,3118,Пушкин А.С.,Пророк,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2306,3119,Пушкин А.С.,Цыганы,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2307,3120,Пушкин А.С.,Эпиграммы,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2308,3121,Пушкин А.С.,Эхо,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2309,3122,Радищев А.Н.,Путешествие из Петербурга в Москву,"главы: Любани, Пешки, Спасская полесть",48 ПСШ 8-10,16,1948,8,,1,1,1,1
2310,3123,Рылеев К.Ф.,"Ах, тошно мне",,48 ПСШ 8-10,16,1948,8,,0,1,1,1
2311,3124,Рылеев К.Ф.,Войнаровский,отрывки,48 ПСШ 8-10,16,1948,8,,0,1,1,1
2312,3125,Рылеев К.Ф.,Гражданин,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2313,3126,Салтыков-Щедрин М.Е.,Господа Головлевы,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2314,3128,Серафимович А.С.,Железный поток,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2315,3130,Симонов К.М.,Русский вопрос,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2316,3135,Твардовский А.Т.,Василий Теркин,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2317,3137,Толстой А.Н.,Петр I,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2318,3138,Толстой А.Н.,Хождение по мукам,,48 ПСШ 8-10,16,1948,10,*,0,1,1,1
2319,3139,Толстой А.Н.,Хлеб,,48 ПСШ 8-10,16,1948,10,,0,1,1,1
2320,3140,Толстой Л.Н.,Анна Каренина,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2321,3141,Толстой Л.Н.,Война и мир,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2322,3142,Толстой Л.Н.,Воскресение,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2323,3143,Толстой Л.Н.,Детство. Отрочество. Юность,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2324,3144,Толстой Л.Н.,Казаки,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2325,3145,Толстой Л.Н.,Люцерн,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2326,3146,Толстой Л.Н.,Севастопольские рассказы,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2327,3147,Толстой Л.Н.,Утро помещика,,48 ПСШ 8-10,16,1948,9,*,0,1,1,1
2328,3149,Тургенев И.С.,Дворянское гнездо,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2329,3150,Тургенев И.С.,Записки охотника,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2330,3151,Тургенев И.С.,Накануне,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2331,3152,Тургенев И.С.,Отцы и дети,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2332,3153,Тургенев И.С.,Рудин,,48 ПСШ 8-10,16,1948,9,*,1,1,1,1
2333,3154,Тынянов Ю.Н.,Пушкин,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2334,3158,Фадеев А.А.,Молодая гвардия,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2335,3159,Фадеев А.А.,Разгром,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2336,3161,Фонвизин Д.И.,Бригадир,,48 ПСШ 8-10,16,1948,8,*,0,1,1,1
2337,3162,Фонвизин Д.И.,Недоросль,,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2338,3163,Фурманов Д.А.,Чапаев,,48 ПСШ 8-10,16,1948,10,*,0,1,1,0
2339,3164,Чернышевский Н.Г.,Что делать?,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2340,3165,Чехов А.П.,Вишневый сад,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2341,3166,Чехов А.П.,Ионыч,,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2342,3167,Шолохов М.А.,Поднятая целина,,48 ПСШ 8-10,16,1948,10,,1,1,1,1
2343,3168,Шолохов М.А.,Тихий Дон,,48 ПСШ 8-10,16,1948,10,*,1,1,1,1
2344,3169,Байрон Д.,Паломничество Чайльд-Гарольда,отрывки,48 ПСШ 8-10,16,1948,8,,1,1,1,1
2345,3170,Бальзак О.,Гобсек,,48 ПСШ 8-10,16,1948,9,,0,1,1,0
2346,3171,Гете И.В.,Фауст,ч.1,48 ПСШ 8-10,16,1948,9,,1,1,1,1
2347,3172,Мольер Ж.Б.,Мещанин во дворянстве,,48 ПСШ 8-10,16,1948,8,,0,1,1,0
2348,3173,Шекспир У.,Король Лир,,48 ПСШ 8-10,16,1948,8,,0,1,1,1
2349,3174,Ажаев В.Н.,Далеко от Москвы,,49 ПСШ 8-10,17,1949,10,*,0,0,0,0
2350,3175,Алигер М.И.,Зоя,,49 ПСШ 8-10,17,1949,10,*,0,1,1,0
2351,3186,Белинский В.Г.,Герой нашего времени,в отрывках,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2352,3187,Белинский В.Г.,О Крылове,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2353,3188,Белинский В.Г.,Письмо к Гоголю,,49 ПСШ 8-10,17,1949,9,,0,0,1,1
2354,3189,Белинский В.Г.,Сочинения Александра Пушкина,"5,8,2009",49 ПСШ 8-10,17,1949,8,,1,1,1,1
2355,3190,Белинский В.Г.,Стихотворения Лермонтова,,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2356,3193,Бубённов М.,Белая берёза,,49 ПСШ 8-10,17,1949,10,*,0,1,1,0
2357,3194,Вересаев В.В.,Без дороги,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2358,3195,Вересаев В.В.,На повороте,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2359,3198,Герцен А.И.,Былое и думы,,49 ПСШ 8-10,17,1949,9,*,0,1,1,0
2360,3199,Герцен А.И.,Кто виноват?,,49 ПСШ 8-10,17,1949,9,*,0,1,1,0
2361,3200,Гладков Ф.В.,Цемент,,49 ПСШ 8-10,17,1949,10,*,0,1,1,0
2362,3201,Гоголь Н.В.,Вечера на Хуторе близ Диканьки,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2363,3202,Гоголь Н.В.,Выбранные места из переписки с друзьями,,49 ПСШ 8-10,17,1949,9,*,0,1,1,1
2364,3203,Гоголь Н.В.,Мертвые души,,49 ПСШ 8-10,17,1949,9,,1,1,1,1
2365,3204,Гоголь Н.В.,Миргород,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2366,3205,Гоголь Н.В.,Тарас Бульба,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2367,3206,Гоголь Н.В.,Шинель,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2368,3207,Гончар О.Т.,Знаменосцы,,49 ПСШ 8-10,17,1949,10,*,0,0,0,0
2369,3208,Гончаров И.А.,Мильон терзаний,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2370,3209,Гончаров И.А.,Обломов,,49 ПСШ 8-10,17,1949,9,,1,1,1,1
2371,3210,Гончаров И.А.,Обрыв,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2372,3211,Гончаров И.А.,Обыкновенная история,,49 ПСШ 8-10,17,1949,9,*,1,1,1,1
2373,3212,Горбатов Б.Л.,Непокоренные,,49 ПСШ 8-10,17,1949,10,*,0,1,1,0
2374,3213,Горький М.,Владимир Ильич Ленин,,49 ПСШ 8-10,17,1949,10,,1,1,1,1
2375,3214,Горький М.,Враги,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2376,3215,Горький М.,Город желтого дьявола,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2377,3216,Горький М.,Девушка и смерть,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2378,3217,Горький М.,Дело Артамоновых,,49 ПСШ 8-10,17,1949,10,*,1,1,1,1
2379,3218,Горький М.,Достигаев и другие,,49 ПСШ 8-10,17,1949,10,*,0,1,1,1
2380,3219,Горький М.,Егор Булычев и другие,,49 ПСШ 8-10,17,1949,10,*,0,1,1,1
2381,3220,Горький М.,Емельян Пиляй,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2382,3221,Горький М.,Если враг не сдается - его уничтожают,,49 ПСШ 8-10,17,1949,10,,1,1,1,1
2383,3222,Горький М.,Жизнь Клима Самгина,,49 ПСШ 8-10,17,1949,10,*,1,1,1,1
2384,3223,Горький М.,Коновалов,,49 ПСШ 8-10,17,1949,10,*,1,1,1,1
2385,3224,Горький М.,Макар Чудра,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2386,3225,Горький М.,Мать,,49 ПСШ 8-10,17,1949,10,,1,1,1,1
2387,3226,Горький М.,Мещане,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2388,3227,Горький М.,Мои университеты,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2389,3228,Горький М.,На дне,,49 ПСШ 8-10,17,1949,10,,1,1,1,1
2390,3229,Горький М.,О культурах,,49 ПСШ 8-10,17,1949,10,,1,1,1,1
2391,3230,Горький М.,Песня о буревестнике,,49 ПСШ 8-10,17,1949,10,*,1,1,1,1
2392,3231,Горький М.,Песня о соколе,,49 ПСШ 8-10,17,1949,10,*,1,1,1,1
2393,3232,Горький М.,Сказки об Италии,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2394,3233,Горький М.,Старуха Изергиль,,49 ПСШ 8-10,17,1949,10,,1,1,1,1
2395,3234,Горький М.,Фома Гордеев,,49 ПСШ 8-10,17,1949,10,*,0,0,1,1
2396,3235,Горький М.,Челкаш,,49 ПСШ 8-10,17,1949,10,*,0,1,1,1
2397,3236,Грибоедов А.С.,Горе от ума,,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2398,3237,Державин Г.Р.,Ода к Фелице,,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2399,3238,Державин Г.Р.,Памятник,,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2400,3240,Димитров Г.М.,О романе Чернышевского,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2401,3242,Добролюбов Н.А.,Луч света в темном царстве,,49 ПСШ 8-10,17,1949,9,,1,1,1,1
2402,3243,Добролюбов Н.А.,Что такое обломовщина?,,49 ПСШ 8-10,17,1949,9,,1,1,1,1
2403,3245,Жуковский В.А.,Светлана,,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2404,3248,Карамзин Н.М.,Бедная Лиза,,49 ПСШ 8-10,17,1949,8,,1,1,1,1
2405,3249,Катаев В.П.,"Я, сын трудового народа…",,49 ПСШ 8-10,17,1949,10,*,0,1,1,0
2406,3253,Короленко В.Г.,Огоньки,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2407,3254,Короленко В.Г.,Река играет,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2408,3255,Короленко В.Г.,Сон Макара,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2409,3256,Короленко В.Г.,Чудная,,49 ПСШ 8-10,17,1949,9,*,0,0,0,0
2410,3257,Крылов И.А.,Волк и ягненок,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2411,3258,Крылов И.А.,Волк на псарне,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2412,3259,Крылов И.А.,Ворона и курица,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2413,3260,Крылов И.А.,Воспитание льва,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2414,3261,Крылов И.А.,Кот и повар,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2415,3262,Крылов И.А.,Крестьяне и река,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2416,3263,Крылов И.А.,Кукушка и горлинка,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2417,3264,Крылов И.А.,Лжец,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2418,3265,Крылов И.А.,Листы и корни,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
2419,3266,Крылов И.А.,Осёл и соловей,,49 ПСШ 8-10,17,1949,8,*,0,0,1,1
